gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ago4,324.8237374,-0.016742932,0.130990546,-0.127817864,0.898293112,0.946083659
Zfp558,178.8206624,-0.02503037,0.195329847,-0.128144114,0.898034926,0.945923074
Gm9311,53.07546212,-0.038143885,0.297436887,-0.128241946,0.897957506,0.945915759
Gm38253,317.4157113,-0.019209148,0.149568717,-0.128430252,0.897808492,0.945833019
Mfsd6,433.2506038,0.014639299,0.113560337,0.128912081,0.897427218,0.945623619
Vps8,1889.519515,0.010086972,0.078021709,0.129284176,0.897132792,0.94556648
2610037D02Rik,570.4334728,-0.01439642,0.111334281,-0.129308058,0.897113895,0.94556648
Map3k3,933.2361952,-0.010778878,0.083070655,-0.129755548,0.896759833,0.945470365
Mtdh,6802.269776,-0.007319214,0.056305241,-0.129991692,0.896572999,0.945427384
Gm37735,71.15378607,0.044005821,0.338691801,0.129928804,0.896622755,0.945427384
Stt3b,8320.849481,0.007619937,0.057766923,0.1319083,0.895056824,0.945002221
Nfx1,2949.487415,-0.00963573,0.073220307,-0.131599154,0.895301355,0.945002221
Uhrf1bp1l,2322.694691,0.008447973,0.064204242,0.131579676,0.895316762,0.945002221
Zfp607b,143.9760277,0.026084741,0.198364119,0.13149929,0.895380349,0.945002221
4932443L11Rik,71.89715128,0.032430783,0.247408992,0.131081668,0.895710703,0.945002221
Gm38155,140.3768472,-0.025527288,0.192573132,-0.132558927,0.894542217,0.944824902
Trpm6,74.22839827,-0.034239275,0.256022576,-0.133735375,0.893611831,0.944153816
Smarcd2,437.3584461,-0.014960763,0.111435765,-0.134254587,0.893201263,0.943905783
Gm7707,58.94523542,0.036965459,0.27514593,0.134348558,0.893126957,0.943864416
Gmfb,8613.830987,0.007571536,0.056150435,0.134843766,0.892735401,0.943673523
Gm26890,251.0244084,0.018728135,0.138735521,0.134991635,0.892618488,0.943661417
Gm43859,58.75265196,-0.039539532,0.29272459,-0.135074173,0.89255323,0.943661417
Rgs19,467.6694202,-0.014363167,0.106272852,-0.135153684,0.892490366,0.943637456
Akap8l,466.0669088,-0.014560985,0.107724056,-0.135169302,0.892478018,0.943637456
Gm47550,75.24389867,-0.036780475,0.271118416,-0.135662033,0.892088464,0.943404487
Gm15614,53.2722926,-0.043454142,0.320252969,-0.135686929,0.892068782,0.943404487
Gm44684,86.11448479,0.031742548,0.233035103,0.136213591,0.891652431,0.94312297
Zfp354b,67.28871239,0.035041969,0.257160145,0.136265163,0.891611663,0.94312297
Gm43059,88.98784027,0.033809616,0.247155407,0.136794967,0.891192862,0.942949992
Ybx3,4970.522763,0.008065554,0.0586789,0.137452369,0.890673239,0.942645788
Fgd6,561.254603,-0.015878904,0.115121711,-0.137931445,0.890294599,0.942578119
Rgs2,265.2947559,-0.018948507,0.137240182,-0.138068212,0.890186508,0.942538028
Smad4,3064.141128,0.008397463,0.060592407,0.138589367,0.889774646,0.942324954
Fbxo6,354.0769264,-0.016859577,0.121107421,-0.139211755,0.88928282,0.941952729
3110039I08Rik,1526.93179,0.01046749,0.075032873,0.139505388,0.889050799,0.941818455
Vps11,1363.404702,-0.010809998,0.07730398,-0.139837532,0.888788359,0.941649937
Klf5,118.2313452,0.027520051,0.196382151,0.140135193,0.888553175,0.941649937
Hopx,80.48634946,0.035308989,0.252253211,0.139974388,0.888680227,0.941649937
Gm43430,139.9988836,0.027836047,0.197003821,0.141296989,0.887635328,0.94106172
Dpysl4,50.52288223,-0.041683142,0.293942449,-0.141807155,0.887232332,0.940708773
Stim2,4076.405353,-0.008363251,0.058482018,-0.143005504,0.886285834,0.939965111
Gm37415,84.89455029,-0.033016813,0.230700268,-0.143115625,0.886198865,0.939910009
Rufy1,502.169145,-0.014937804,0.104333121,-0.14317413,0.886152661,0.93989814
9530056E24Rik,202.4802531,0.024478435,0.169411358,0.144491106,0.885112679,0.939240414
Tle2,153.938622,-0.029329369,0.20294444,-0.144519205,0.885090492,0.939240414
4930522L14Rik,264.9674272,0.020177754,0.138973285,0.145191602,0.884559597,0.938987576
Zfp28,227.2408867,-0.021416055,0.147056585,-0.145631388,0.884212388,0.938656121
Bend7,163.6195674,0.025662012,0.174565057,0.147005435,0.883127731,0.937875571
Plvap,129.0936834,-0.028604324,0.194003128,-0.14744259,0.882782691,0.93773173
Fbxo31,439.6217699,-0.016331774,0.110556298,-0.147723597,0.882560908,0.937570344
1700056N10Rik,114.1519092,0.03456725,0.233609567,0.147970183,0.882366299,0.937509109
Gk,758.8962029,0.015391041,0.10383344,0.148228168,0.882162703,0.937406998
Smarca1,86.44698294,0.033590542,0.226226517,0.148481894,0.881962474,0.937268435
Gm15283,170.4551665,-0.025618049,0.172252042,-0.148724209,0.881771258,0.937213638
Gm6058,107.9906387,-0.031608969,0.212420133,-0.148804017,0.881708281,0.937183809
E430021H15Rik,145.7026597,0.028556752,0.191624536,0.149024507,0.881534295,0.937110194
Gm37531,153.0093285,0.027496332,0.183913468,0.149506895,0.881153669,0.937039539
Aldh7a1,1360.957669,-0.012969283,0.086656863,-0.149662498,0.881030897,0.93702034
Idnk,511.1821707,0.017674691,0.118096364,0.149663297,0.881030267,0.93702034
Csad,840.7607579,0.016801333,0.112084394,0.149898951,0.880844339,0.93699324
9430037O13Rik,54.24729054,0.043425678,0.289363132,0.150073294,0.88070679,0.936898354
Ankrd13a,2296.178555,-0.010842052,0.071903537,-0.15078607,0.880144475,0.936559967
Gm44927,162.8732904,0.027680963,0.182632724,0.151566281,0.87952903,0.936164841
Rps6kb2,358.3098741,0.019103552,0.125778385,0.151882633,0.879279506,0.935998297
Gm44116,78.24426125,-0.037962999,0.249998239,-0.151853067,0.879302826,0.935998297
Gm25411,50.0803923,0.050892929,0.334450631,0.152168735,0.879053853,0.935918837
Gm25323,51.77533909,-0.045512873,0.298739362,-0.15234977,0.878911072,0.935841054
5830487J09Rik,51.60338416,0.047084201,0.308304381,0.152719858,0.8786192,0.935604498
Gm30238,110.2583187,-0.034971025,0.227834831,-0.153492885,0.878009601,0.935225921
9630009A06Rik,51.83682216,0.045379398,0.296088271,0.153263072,0.878190821,0.935225921
Gm38001,164.8067953,0.027401996,0.177057749,0.154763045,0.877008126,0.934593336
Gm38534,166.9729009,-0.027921263,0.180037939,-0.15508544,0.876753961,0.93447977
Usp25,2361.064386,-0.010529672,0.067838685,-0.155216335,0.876650771,0.934472195
Sdr39u1,89.07860543,-0.034958696,0.225126332,-0.155284795,0.876596802,0.934451773
Klf15,247.926878,0.0232979,0.149920488,0.155401709,0.876504637,0.93439063
Aldh6a1,1263.364378,0.014763852,0.094698066,0.155904473,0.876108319,0.934170035
Gm42898,341.4474406,0.021427528,0.137400886,0.15594898,0.876073237,0.934170035
Spg11,1875.268929,-0.010642474,0.067555797,-0.15753606,0.874822391,0.933264406
Zfp414,327.7876211,-0.020832763,0.131338879,-0.158618398,0.873969533,0.932799417
Ptges2,726.5283539,0.015167752,0.095221754,0.159288731,0.873441399,0.932515951
Arrb2,601.5881038,-0.017349773,0.108761274,-0.1595216,0.873257942,0.932410651
Gm42658,112.303804,-0.037346129,0.233539354,-0.159913644,0.8729491,0.932192125
Sort1,3385.71354,0.011214064,0.0694369,0.161500069,0.871699557,0.931334704
Rbm6,1845.892081,-0.010823659,0.066947591,-0.161673619,0.871562881,0.931304592
Plcd3,54.25013227,-0.049154734,0.303677257,-0.161865049,0.871412126,0.931254712
Ccar1,4644.686788,-0.010008722,0.061784129,-0.161995034,0.871309764,0.931182392
A530017D24Rik,201.4211594,-0.026894704,0.165008402,-0.162989905,0.870526383,0.930826936
Gm11146,78.08698067,-0.039503208,0.241614347,-0.163496945,0.870127178,0.930585417
Tmem14a,171.9081325,-0.027572188,0.16671045,-0.16538968,0.868637276,0.929436346
Gfm1,2467.46282,-0.010885084,0.065790134,-0.165451616,0.86858853,0.929421234
B3gntl1,297.1942087,-0.021261183,0.128170278,-0.165882317,0.868249564,0.929132601
Gm12103,56.08699254,-0.047833153,0.287832087,-0.166184229,0.868011971,0.928952411
Pusl1,366.9037498,-0.020497078,0.123273582,-0.166273078,0.867942052,0.928914618
Gm48139,91.92633156,0.040458946,0.2427863,0.166644273,0.867649956,0.928724362
4833412K13Rik,72.6140594,-0.044418701,0.266569442,-0.166630882,0.867660493,0.928724362
Gm19335,54.06185308,-0.052430931,0.314304638,-0.166815646,0.867515107,0.928679835
Tmem214,865.5550624,-0.01502334,0.089897308,-0.167116685,0.867278238,0.92850032
Gm44625,63.15636491,0.046820271,0.279325017,0.167619325,0.866882767,0.928262037
Camk2b,7655.695013,0.009455977,0.056307361,0.167934999,0.866634416,0.928070143
Gm15542,52.77001687,-0.050568041,0.300798061,-0.168112922,0.866494444,0.928031314
Gm45501,216.5907755,0.026545909,0.157838185,0.168184326,0.866438271,0.928008177
Etfdh,2328.46009,-0.010727226,0.063707959,-0.168381262,0.866283348,0.927954631
Sh3rf1,892.2899338,-0.016601746,0.098601237,-0.168372594,0.866290167,0.927954631
Pdp1,398.6265089,-0.019734328,0.117262553,-0.168291819,0.866353709,0.927954631
D130058E05Rik,135.434684,0.032232716,0.191262925,0.168525688,0.866169737,0.927954631
Cstf2t,3376.520933,-0.010830002,0.064126836,-0.168884078,0.865887823,0.927825831
Zbtb11,1171.601507,0.013802361,0.081411753,0.169537691,0.865373728,0.9274971
Pptc7,826.0925325,0.015314815,0.090211159,0.169766307,0.865193926,0.927415475
Pqlc1,442.0029291,-0.019636089,0.115619807,-0.169833263,0.865141267,0.927396061
Dok4,206.1715338,0.027200372,0.159672151,0.170351382,0.864733805,0.927144397
Alg5,597.8113176,-0.017206846,0.100505453,-0.171203112,0.86406406,0.926908454
Slc38a3,2266.317848,0.0178479,0.10404081,0.171547104,0.863793595,0.926752625
Stk32a,55.73450734,-0.05995611,0.348388958,-0.172095324,0.863362589,0.92657402
Pelo,75.90626006,-0.044447693,0.257426214,-0.172661877,0.862917211,0.926324429
Mbtps1,3782.409656,0.012388616,0.071464713,0.173352914,0.862374033,0.926019783
Gm19967,120.5112043,0.036488547,0.210294576,0.173511592,0.862249317,0.925980374
Nsfl1c,2193.890745,0.012120274,0.069477805,0.174448135,0.861513288,0.925457869
Arl4d,61.11223862,0.054918734,0.314876525,0.174413556,0.861540462,0.925457869
Gm37090,69.21147968,0.045024094,0.257871698,0.174598819,0.861394876,0.925375543
Ube3c,4966.591824,0.010341935,0.059207523,0.174672654,0.861336857,0.925370262
2310022B05Rik,482.7915882,-0.01890701,0.108136885,-0.174843305,0.86120276,0.925317279
Gm37694,160.7723547,0.030226733,0.172694454,0.175030132,0.861055957,0.925233613
Trpm7,5901.025565,0.010189325,0.058034928,0.175572288,0.860629975,0.92499804
Zbtb18,4046.059455,0.011818868,0.067176153,0.17593845,0.860342298,0.924836963
Sipa1,556.436968,0.018201144,0.103111663,0.17651877,0.859886404,0.924532007
Surf4,4527.49413,0.0112358,0.063528708,0.176861769,0.859616969,0.924285504
4933402D24Rik,59.5099671,0.054464397,0.306847382,0.177496699,0.859118258,0.923854125
Hspbap1,124.7016922,0.034982902,0.196260746,0.178247063,0.858528951,0.92344369
Gm44901,269.4090466,0.025234232,0.141319253,0.178561886,0.858281724,0.923305197
Gm37955,68.47468333,-0.049624817,0.276816737,-0.179269568,0.857726041,0.923059567
Eif2ak1,1086.787855,0.016820348,0.093493697,0.179908901,0.857224088,0.922761028
Fdxr,197.01595,0.029885054,0.166133665,0.179885598,0.857242382,0.922761028
Lrch3,1519.171872,-0.013126752,0.072639961,-0.180709792,0.856595373,0.922389231
Zfp991,399.90039,0.021093014,0.116680116,0.180776424,0.856543069,0.922389231
Nxpe4,394.0656221,-0.021149309,0.116899818,-0.180918237,0.856431754,0.922389231
Gm43483,81.78964226,0.043734852,0.241922961,0.180780079,0.8565402,0.922389231
Camkv,51.26137772,0.062071118,0.342775283,0.181083996,0.856301646,0.922340157
Arpc4,3845.665113,0.012028863,0.066388229,0.181189697,0.856218681,0.922287801
8030453O22Rik,346.9909306,-0.022499288,0.124172167,-0.181194293,0.856215074,0.922287801
Ppp2r5a,2889.857649,-0.012499155,0.068912747,-0.18137653,0.85607204,0.922277876
Meis2,1062.218275,-0.016955131,0.093454348,-0.18142688,0.856032522,0.922277876
Nhlrc1,89.30773516,-0.042929286,0.23569492,-0.182139209,0.855473479,0.922077096
BC017158,314.5822211,0.024451391,0.132969428,0.183887312,0.854101858,0.920931486
Gm21926,511.5610397,-0.020538934,0.11137896,-0.184405871,0.853695065,0.920603797
Gm42992,408.1140418,0.026455318,0.143155099,0.184801789,0.853384505,0.92040452
Sars2,401.4600903,-0.021571338,0.116766943,-0.184738403,0.853434224,0.92040452
Gm45902,443.474174,0.025914425,0.140113135,0.184953571,0.853265452,0.920350446
Strip1,2376.711336,0.013288649,0.071757115,0.185189292,0.853080567,0.920273861
Eml1,291.7858634,-0.028985488,0.156145368,-0.185631432,0.852733803,0.920047677
Trim37,5642.438671,-0.010944084,0.058749431,-0.18628409,0.852221983,0.919643307
Gm28320,277.7884453,-0.026843272,0.143951978,-0.186473795,0.852073227,0.919610883
Gm37850,74.78120238,0.051284923,0.275054803,0.186453471,0.852089163,0.919610883
9930017N22Rik,333.4827869,0.025476673,0.136443989,0.186718913,0.851881026,0.919571106
Fgf2,142.6240373,-0.035294185,0.188939127,-0.186801887,0.851815967,0.919537855
Gm19466,63.64631564,0.05079912,0.271531017,0.187084039,0.851594742,0.919372984
Ewsr1,8171.624811,0.010054734,0.053726034,0.187148264,0.851544388,0.919355596
C230031I18Rik,127.8155084,0.03876454,0.206922316,0.187338615,0.851395148,0.919231443
Rrp1,3669.466021,0.013387478,0.071424534,0.187435287,0.851319358,0.919186583
Ifrd1,2420.531741,-0.016213749,0.086441053,-0.187570011,0.851213737,0.919183457
Abhd8,1797.036403,-0.015566203,0.08250045,-0.188680215,0.850343459,0.918798093
Smndc1,1645.327133,0.013211006,0.069861141,0.18910378,0.850011479,0.918550306
Dhx16,1119.242545,0.015866664,0.08388207,0.189154421,0.84997179,0.918550306
H6pd,107.8302365,-0.040910073,0.216289416,-0.189145054,0.84997913,0.918550306
Fntb,589.7593021,-0.020233648,0.106060874,-0.190773913,0.848702727,0.917690164
Gm37127,237.6397243,-0.028649552,0.14950896,-0.191624316,0.848036494,0.917080596
Msl3,2558.266663,-0.01483041,0.077261359,-0.191951198,0.847780433,0.916988393
Grem2,51.72950222,-0.061606398,0.320406102,-0.192275981,0.847526032,0.91691071
Gm42717,75.85581272,0.046534938,0.241838396,0.19242163,0.847411951,0.91684843
Nxf1,4334.320093,0.012553311,0.064998193,0.193133239,0.846854622,0.916467062
Jade1,1272.685677,0.015295945,0.079180355,0.193178534,0.846819149,0.91646562
Ankrd12,2282.309077,-0.013156111,0.067913325,-0.193719146,0.846395799,0.916286263
Zfp90,67.56434386,-0.060041387,0.309216543,-0.194172623,0.846040718,0.91599246
Minar1,75.62852017,-0.05123541,0.263726822,-0.194274552,0.84596091,0.915942995
Khdc4,2255.963571,0.013768587,0.070814742,0.194431081,0.845838355,0.915884184
Matk,80.04052309,-0.046235552,0.237438718,-0.194726256,0.845607256,0.915822066
Ccdc84,322.8720271,-0.029885642,0.15311581,-0.195183253,0.845249489,0.91557894
Strip2,61.67441493,0.054656093,0.279618132,0.195466913,0.845027438,0.915449233
A230072C01Rik,80.912441,0.047108624,0.24034497,0.1960042,0.844606878,0.915141354
Hdgf,6936.787193,0.011572663,0.058970735,0.196244167,0.84441906,0.915011716
Scyl1,1394.40446,-0.017335576,0.088313008,-0.196296969,0.844377733,0.915011716
Mbd3,3579.556026,-0.013026195,0.066118755,-0.197012101,0.843818068,0.914622527
Hemk1,238.2661573,-0.028809317,0.145847047,-0.197531026,0.843412004,0.914289539
Gm42683,91.11948662,-0.049202828,0.248774127,-0.19778113,0.84321631,0.914151231
Dnaja4,121.2209345,0.038450703,0.194064243,0.19813389,0.84294031,0.913999664
Gm45137,306.4627822,-0.026351298,0.13293516,-0.198226698,0.8428677,0.91399477
Gm29325,77.44065388,-0.052005361,0.261510803,-0.19886506,0.842368302,0.913711601
D730003I15Rik,73.56928024,-0.051631162,0.259315955,-0.199105227,0.842180433,0.913559501
D930036K23Rik,95.60054938,0.044080025,0.221194734,0.199281528,0.842042528,0.913468968
Zfp94,127.2345745,0.039589049,0.197970888,0.199974095,0.841500841,0.913139647
Cltb,815.6308135,-0.018256338,0.091219758,-0.200135783,0.841374388,0.913039337
Csf2ra,65.14912964,0.051202319,0.255786759,0.2001758,0.841343093,0.913039337
Nucb2,177.3125049,-0.033329936,0.166243122,-0.200489115,0.84109807,0.91299784
Gm37578,125.5771976,0.039579976,0.196330509,0.201598705,0.840230458,0.912388108
Ccdc88a,9450.508182,0.012310484,0.061030069,0.201711784,0.840142049,0.912329012
Grwd1,948.0758156,0.016862237,0.083353844,0.202297048,0.839684508,0.912120402
Napb,317.0001307,0.025832985,0.127053037,0.203324422,0.838881468,0.911657791
Poc1a,234.8098459,0.032720363,0.161027279,0.203197641,0.838980557,0.911657791
Bcl2l2,637.882986,-0.020822688,0.102346394,-0.203453072,0.838780922,0.911646582
5430431A17Rik,68.03846652,-0.052200294,0.256603161,-0.203428102,0.838800437,0.911646582
Rogdi,154.6956713,0.036969184,0.181231577,0.203988648,0.83836237,0.911318058
Emsy,2930.272997,-0.01343597,0.065513067,-0.205088396,0.837503062,0.91065931
4932442E05Rik,81.57448701,-0.047470319,0.230461114,-0.205979733,0.836806742,0.910179911
Has3,604.7378364,0.022705236,0.109958365,0.206489388,0.836408654,0.909905039
Rbbp6,4800.595301,-0.01189047,0.056707468,-0.209680841,0.83391678,0.908214137
Gm48286,60.91107229,0.057074436,0.272037256,0.209803748,0.833820848,0.908183349
Phf23,1261.995957,-0.01680362,0.079793429,-0.210589025,0.833207977,0.907663133
Kat14,1445.065835,0.015457082,0.07329997,0.210874329,0.832985336,0.907604756
Ptpn4,5547.892932,-0.012151367,0.057485943,-0.211379807,0.832590913,0.907432824
Gm43360,192.6592712,0.036180637,0.170447977,0.212267918,0.831898023,0.906972241
Gm37354,63.91018015,0.057513226,0.270560268,0.212570851,0.83166171,0.906935608
Gpr182,65.33133656,0.055350834,0.257920829,0.214603973,0.830076096,0.905784979
Nsrp1,337.1170958,-0.027228829,0.126537449,-0.215183954,0.829623901,0.905470017
Nckap1,11657.45221,0.011431919,0.053058686,0.215458011,0.829410245,0.905345775
Rnase1,79.14775587,-0.05535572,0.256265325,-0.216009405,0.828980416,0.905034845
Prxl2a,692.9426751,-0.021357319,0.098427655,-0.216984943,0.828220079,0.904418697
Grip1os3,74.00014897,-0.053776382,0.247866568,-0.216956979,0.828241872,0.904418697
Limch1,1461.347889,-0.017752975,0.081605649,-0.217545913,0.82778293,0.904183251
Dedd,105.1837558,-0.047398411,0.216209814,-0.219224144,0.826475449,0.903334973
Gm13689,136.2344545,-0.042161058,0.192193909,-0.219367296,0.826363943,0.903286656
Mast1,66.14342702,0.063271852,0.286712895,0.220680177,0.825341468,0.902646827
Gm37621,364.3860355,0.026113385,0.117565914,0.222116972,0.824222826,0.901676857
Phykpl,1068.91782,-0.018767814,0.084358294,-0.222477404,0.823942261,0.901533159
Tmem106c,717.7896755,-0.021233455,0.095440832,-0.222477678,0.823942049,0.901533159
Tspyl4,577.4846665,0.023000307,0.103127752,0.223027333,0.823514234,0.901533159
Gm17825,87.37838754,0.055122305,0.247517928,0.222700253,0.823768804,0.901533159
Nbeal1,3893.889722,-0.012939857,0.05794405,-0.223316402,0.823289263,0.901524699
1700086O06Rik,157.325158,-0.039910101,0.178734687,-0.223292419,0.823307927,0.901524699
Dnal4,403.982692,0.026762428,0.119753144,0.223479961,0.823161978,0.901475201
Sec14l2,380.1641688,-0.027373154,0.122169482,-0.224058852,0.82271151,0.901165698
Gm37566,147.9456341,0.04405781,0.196244629,0.224504536,0.822364738,0.900969677
Gm48885,77.32600917,0.055616845,0.247380573,0.22482301,0.822116965,0.900955615
Kctd6,415.3339494,0.026601191,0.118130228,0.2251853,0.821835125,0.900757067
Gm43359,232.8292057,-0.032349243,0.143109591,-0.226045246,0.821166229,0.900354787
Apobec1,309.6201222,-0.029439602,0.130083814,-0.226312567,0.820958325,0.900200371
Rnf13,3735.183125,0.013459017,0.059354826,0.226755229,0.820614079,0.899921986
Pcdhb14,448.6424246,0.026732064,0.117699917,0.227120498,0.820330045,0.899731961
Cnot9,2936.74867,-0.014714768,0.064716484,-0.227372792,0.820133875,0.899653102
Gcc2,1803.85625,0.017042302,0.074880899,0.227592114,0.819963352,0.899623828
Gm43389,106.3045067,-0.048196539,0.21089315,-0.228535347,0.81923008,0.899076544
Mpv17l2,438.9565652,0.026427316,0.115440892,0.228925087,0.818927142,0.898854324
Gm26762,237.2180023,-0.033479819,0.146242798,-0.22893311,0.818920906,0.898854324
