gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cep162,206.5148671,-0.143998556,0.176966766,-0.81370395,0.415814571,0.687270486
Tsc22d1,10359.31138,-0.069958114,0.085881273,-0.814591023,0.41530645,0.686579133
Zc3h13,3458.752878,-0.064899167,0.079668618,-0.814613946,0.415293325,0.686579133
Dennd4a,2090.817882,-0.071250114,0.087424611,-0.814989195,0.415078495,0.686579133
Kiz,397.9074754,0.114841908,0.14090033,0.815057768,0.415039244,0.686579133
Morn1,101.0860349,-0.209338995,0.256883044,-0.814919473,0.415118406,0.686579133
Pms1,95.60603438,-0.197541343,0.242454325,-0.814756937,0.415211455,0.686579133
Slc2a4rg-ps,59.88136202,-0.2778873,0.341149729,-0.814561102,0.415323583,0.686579133
Zfp37,585.9301716,0.10061343,0.123396506,0.81536693,0.414862308,0.686558736
Msto1,481.0632909,0.115654326,0.141802616,0.815600789,0.414728498,0.686558736
Ggcx,284.5156711,-0.130028625,0.159459238,-0.815434882,0.414823425,0.686558736
Fbxo25,2712.300216,0.071795164,0.087971504,0.816118418,0.414432411,0.686383235
Dzip1l,617.5205553,-0.092822859,0.113760434,-0.815950293,0.414528566,0.686383235
Nsmaf,553.1871608,-0.095658054,0.117247249,-0.815866086,0.414576731,0.686383235
Pole,81.08468098,-0.24678435,0.302360321,-0.816192911,0.414389811,0.686383235
Kif2c,74.89461866,0.259516079,0.317924236,0.816282779,0.414338422,0.686383235
Gm45110,63.00125772,-0.237906283,0.291595968,-0.81587645,0.414570802,0.686383235
Gm16835,58.15660851,-0.244607182,0.299803692,-0.81589116,0.414562389,0.686383235
Kdm2a,2093.99287,-0.062874759,0.076993569,-0.816623522,0.414143609,0.686186155
Klhl13,1468.295994,0.067181929,0.082253162,0.816770166,0.414059784,0.686121604
Akr1e1,562.8824268,0.096687214,0.118323202,0.817145007,0.413845565,0.686121604
Nbeal2,134.6993,0.174303585,0.213295989,0.817191107,0.413819224,0.686121604
Bmper,134.561659,-0.163017815,0.199563387,-0.816872361,0.414001374,0.686121604
Spats2l,850.2950787,-0.09083817,0.11113918,-0.81733706,0.413735834,0.686105195
Lhfp,241.3777506,-0.148278447,0.181402096,-0.817402056,0.413698701,0.686105195
Nhsl2,759.3922392,-0.096971085,0.11861577,-0.817522705,0.413629779,0.686078114
Ncoa7,1741.453311,-0.074490558,0.091070211,-0.817946474,0.413387752,0.685876942
Tm4sf1,73.71076351,0.294138302,0.359664244,0.817813575,0.413463645,0.685876942
Nfx1,2005.782616,-0.070559491,0.086185497,-0.818693324,0.412961407,0.68556435
Hspa2,1759.18503,-0.076581021,0.093532767,-0.818761425,0.412922543,0.68556435
Zdhhc9,900.131061,-0.083974112,0.102557635,-0.818799227,0.412900972,0.68556435
Oma1,135.5809545,0.169610833,0.207109484,0.818942857,0.412819016,0.685551224
Gm14303,54.01896646,-0.254445013,0.310639199,-0.819101433,0.412728544,0.685475416
Ncan,7657.168418,-0.085188434,0.103972339,-0.819337475,0.412593897,0.685454792
Echs1,1243.649903,0.069022797,0.084256162,0.81920177,0.412671305,0.685454792
Ica1l,697.0735246,0.097087471,0.118509093,0.819240684,0.412649108,0.685454792
5330417C22Rik,618.9748818,-0.091478195,0.11164142,-0.819392967,0.412562246,0.685454792
Rnf8,99.34809617,-0.196619709,0.23999758,-0.819257047,0.412639774,0.685454792
Zmpste24,1085.02154,-0.08127839,0.099166692,-0.819613802,0.412436303,0.685436686
Ctnnbip1,758.4464997,-0.09654739,0.117736836,-0.820027045,0.41220069,0.685119569
Dmrta2,104.7021386,-0.214943112,0.262093405,-0.820101183,0.412158428,0.685119569
Baz1b,2445.804703,-0.074374529,0.090667966,-0.820295548,0.412047644,0.68501409
P3h3,269.0005984,-0.128833791,0.156991732,-0.820640611,0.411851008,0.684836085
Csgalnact2,359.6768707,-0.124618899,0.151801703,-0.820932156,0.411684914,0.68463434
1810058I24Rik,360.6535107,-0.110739988,0.134880493,-0.821023007,0.411633163,0.684622726
Gm49329,84.136279,0.213206263,0.259660805,0.821095285,0.411591995,0.684622726
Yes1,401.3854243,0.106071999,0.12913714,0.821390337,0.411423966,0.684498119
Gm9855,280.5636472,-0.12488554,0.152033495,-0.821434378,0.411398888,0.684498119
N4bp3,141.7725709,-0.163435771,0.198954985,-0.821471106,0.411377976,0.684498119
Dcaf12l2,61.12039228,-0.246536751,0.300101661,-0.821510786,0.411355383,0.684498119
Atp6v0a2,940.7134463,-0.093705885,0.113999543,-0.821984739,0.411085582,0.684484509
Fbxo44,842.3499281,0.080791148,0.09829199,0.821950478,0.411105082,0.684484509
Zfp729b,217.1311592,-0.144695401,0.176069465,-0.821808601,0.411185838,0.684484509
Ogg1,150.1123818,-0.167154697,0.203372442,-0.821914193,0.411125735,0.684484509
Rbm14,382.2328386,-0.122714261,0.149242122,-0.822249505,0.410934909,0.684429053
Slc16a13,113.9272271,0.184013263,0.223744631,0.822425382,0.410834839,0.684336912
Zfp146,1278.185157,0.077063014,0.09365086,0.822875672,0.410578699,0.683984754
Acaa1a,378.9797981,-0.108343286,0.131577062,-0.823420771,0.410268755,0.683691846
Capg,73.08932297,-0.739098888,0.897305406,-0.823687101,0.41011737,0.683514052
Zfp41,457.0055814,0.105424246,0.127910416,0.824203767,0.409823787,0.683158351
Lmf1,349.5021066,-0.111358147,0.135046651,-0.824590219,0.409604276,0.682882176
Capn3,129.2283539,-0.188382248,0.22837908,-0.824866483,0.409447397,0.682695055
Rpsa-ps10,5249.68716,-0.0598783,0.072578705,-0.825011961,0.4093648,0.682666727
Them4,472.9991652,0.121222449,0.146914756,0.825120994,0.409302902,0.682666727
Cr1l,343.782894,-0.142531871,0.172771133,-0.824975028,0.409385768,0.682666727
Ankfy1,1377.297113,-0.071862477,0.087049383,-0.825536883,0.409066852,0.682358133
Cptp,344.8334891,0.116439671,0.141030453,0.825634948,0.409011204,0.682358133
BC030500,319.7328372,-0.119026323,0.144143872,-0.825746678,0.408947808,0.682358133
Saal1,245.7267156,-0.144211391,0.174677885,-0.825584709,0.409039712,0.682358133
Gm43379,59.53584922,-0.247027953,0.299119082,-0.825851536,0.408888315,0.682358032
Slc22a4,76.73273911,0.253010883,0.306179341,0.826348642,0.408606348,0.681961899
Gpm6a,42338.22117,-0.069167509,0.083661917,-0.826750227,0.408378646,0.681806143
Cd24a,3452.710913,-0.076886566,0.093016362,-0.826591843,0.408468442,0.681806143
Cant1,1109.496042,-0.090494101,0.109477048,-0.826603406,0.408461886,0.681806143
Trpv2,210.4267569,0.163024178,0.197189221,0.826739805,0.408384555,0.681806143
Btbd19,103.8406068,0.211561668,0.255848977,0.826900582,0.408293413,0.681806143
Psma2,2305.932661,0.073385834,0.088728637,0.827081721,0.408190744,0.68171465
Mettl14,664.3064053,0.089741228,0.108489417,0.827188778,0.408130071,0.681687765
Kifc5b,96.01950698,0.196954052,0.238065073,0.827311833,0.408060338,0.681678219
Npffr1,50.35111416,0.285371425,0.344847788,0.827528652,0.407937489,0.681589427
Abhd10,325.4611069,0.116639105,0.140849077,0.82811409,0.407605891,0.681109799
Elp6,215.8538762,-0.146343684,0.176631857,-0.828523721,0.407373967,0.680796642
Sema6b,3274.809694,-0.059633501,0.071965314,-0.828642268,0.407306863,0.680758891
Bahd1,1080.634319,-0.09043721,0.109135628,-0.828668066,0.407292261,0.680758891
6430548M08Rik,3555.239056,-0.07074577,0.085357517,-0.828817095,0.407207913,0.680742306
Sbno1,3467.269174,-0.060129079,0.07253625,-0.828952133,0.407131494,0.680688962
Chd4,5340.619266,-0.064369969,0.077624962,-0.829243164,0.406966825,0.680614305
Kifc2,4444.330954,0.058301623,0.070303266,0.829287539,0.40694172,0.680614305
Snx27,2889.847037,-0.066203268,0.079810526,-0.829505472,0.406818442,0.680614305
Kansl2,978.8968935,-0.087229469,0.105188738,-0.829266242,0.406953769,0.680614305
Fpgt,629.0348382,-0.107601105,0.129779093,-0.8291097,0.407042335,0.680614305
Ripk1,136.2773196,-0.169480199,0.204316402,-0.829498743,0.406822248,0.680614305
Chml,414.7629952,-0.129060357,0.155550032,-0.829703183,0.406706622,0.680573844
Ric8a,1164.163335,-0.083130509,0.10017194,-0.829878198,0.406607652,0.680482691
1600002K03Rik,65.51526449,0.238777846,0.287575376,0.830313946,0.406361305,0.680144844
Nat8f1,142.6225974,0.179328252,0.21586983,0.830724015,0.406129557,0.679905781
Gucd1,371.9356559,0.107500206,0.12936987,0.830952418,0.40600051,0.679832458
Rbm43,311.487852,-0.126126526,0.151798689,-0.83088021,0.406041305,0.679832458
Prdm9,65.99391312,0.250567632,0.301533702,0.830977202,0.405986508,0.679832458
Vps11,1150.868069,-0.07422997,0.089293985,-0.831298658,0.405804932,0.679659931
Slc44a5,377.036262,-0.118164239,0.142137309,-0.831338652,0.405782345,0.679659931
Tbc1d25,294.7987375,-0.128521024,0.154467233,-0.832027743,0.405393285,0.679193636
Metap1d,172.6573835,-0.159650295,0.191844514,-0.832185873,0.405304037,0.679118509
Btg2,413.8756819,0.122952866,0.147718113,0.832347934,0.405212582,0.679039668
Mapkapk3,109.8297385,-0.214391176,0.257534049,-0.832477016,0.405139746,0.678992016
U2surp,2235.191714,-0.071334838,0.085642951,-0.832932971,0.404882533,0.678635312
Lrrc3,511.5095242,0.10806601,0.129723279,0.833050247,0.404816392,0.678598824
Blvrb,189.2877193,0.174734541,0.209740376,0.833099207,0.404788781,0.678598824
Hdx,94.75654605,-0.22815993,0.273838823,-0.833190587,0.404737251,0.678598824
Unkl,414.3694577,-0.114362654,0.137228192,-0.833375795,0.404632821,0.678588632
Kctd18,300.2298865,0.146872113,0.17612683,0.833899711,0.4043375,0.678334846
Zfp189,217.2692575,0.163560079,0.19616093,0.833805587,0.404390547,0.678334846
Shb,255.767429,-0.142195751,0.170425319,-0.834358129,0.404079205,0.678106362
Smpdl3a,457.6554626,-0.105144871,0.125976195,-0.834640789,0.403919989,0.677913563
Lmo4,4620.033941,-0.061038218,0.073009774,-0.836028037,0.40313913,0.677552348
Rcn2,2936.093786,0.070318181,0.084138743,0.835740805,0.403300734,0.677552348
Scamp3,579.8593743,0.103156677,0.123442969,0.835662639,0.403344719,0.677552348
Mcm7,516.4475813,0.105379125,0.126115134,0.835578745,0.40339193,0.677552348
Ydjc,373.3619472,0.122420601,0.146436096,0.836000166,0.40315481,0.677552348
Sox10,329.6721188,0.141997568,0.169916474,0.835690408,0.403329093,0.677552348
Dglucy,300.8208285,0.121092949,0.144927752,0.835540104,0.403413677,0.677552348
Zswim3,257.3722081,0.136495671,0.163426005,0.8352139,0.403597285,0.677552348
Cntrl,228.4526958,-0.135173837,0.161860227,-0.835126951,0.403646234,0.677552348
Ctsc,217.1440779,-0.174502625,0.208764111,-0.835884215,0.403220044,0.677552348
Syn3,206.8239093,-0.14297939,0.171011507,-0.836080522,0.403109605,0.677552348
Gk5,157.0280326,-0.158913678,0.190279623,-0.835158673,0.403628375,0.677552348
Spag4,56.68220918,0.302839869,0.362637994,0.835102428,0.40366004,0.677552348
Erich3,567.009877,-0.108226088,0.12935809,-0.836639507,0.402795232,0.677214983
Ccdc14,74.29276153,-0.235323855,0.281178791,-0.836918937,0.402638135,0.677025289
Acp2,1885.332875,-0.066539267,0.079493757,-0.837037639,0.402571411,0.676987529
Esyt2,1464.306566,0.071614109,0.085537801,0.837221778,0.402467918,0.676887922
Get4,941.8840911,0.07906655,0.094396723,0.837598461,0.402256257,0.67671807
Fkbp9,923.0424355,0.086302607,0.103009742,0.837810143,0.402137341,0.676630323
Ppp2r3c,452.1898717,0.104037571,0.124167968,0.837877701,0.402099394,0.676630323
Yipf5,1280.859412,0.078821154,0.094048117,0.838093911,0.401977963,0.676584744
Gm49172,55.15659061,-0.281709827,0.335963031,-0.838514362,0.401741885,0.676410729
G2e3,570.759987,-0.099603543,0.118726576,-0.838932163,0.401507378,0.676164776
Pik3r6,72.753224,0.241477758,0.287829634,0.838960726,0.401491349,0.676164776
Znrd1as,59.20756026,0.280600025,0.334327987,0.839295648,0.401303425,0.675970181
Hspg2,88.34124198,-0.222859387,0.265461782,-0.839515899,0.401179871,0.675910958
Mxd1,559.8305397,-0.115497183,0.137557398,-0.839629023,0.401116421,0.675878518
Slc35f5,689.2453281,0.108429797,0.129048011,0.840228344,0.400780369,0.675386687
Rp2,396.8607871,0.115629035,0.137602799,0.840310191,0.400734489,0.675383793
Cr2,103.0476504,-0.197035206,0.234440129,-0.84045,0.400656125,0.675326145
Col5a3,59.9820296,0.329525192,0.391960944,0.84070925,0.400510837,0.675230099
Capza1,967.4681754,0.078756754,0.093666258,0.840823106,0.400447041,0.675196979
Rfc4,93.35467048,0.215336612,0.256032058,0.841053318,0.400318065,0.675053939
Nup93,556.9032965,-0.112285597,0.133459985,-0.841342802,0.400155919,0.67497652
Ddx19a,529.2282198,0.099650841,0.118460739,0.841214073,0.400228018,0.67497652
Pde12,479.5958557,-0.102600878,0.121928836,-0.841481646,0.400078163,0.67497652
Gcfc2,118.0061471,-0.181445778,0.215677984,-0.841280944,0.400190563,0.67497652
Hps6,91.41556386,0.204380014,0.242803746,0.841749836,0.399927996,0.67497652
C030015A19Rik,89.46563425,-0.211463823,0.251284842,-0.841530359,0.400050885,0.67497652
Hspbap1,87.04992596,-0.209922039,0.249530606,-0.841267702,0.40019798,0.67497652
Tcf20,3631.968439,0.067731479,0.080451014,0.841897148,0.399845527,0.674926892
Dusp23,64.14829525,0.261698441,0.310817217,0.841968935,0.399805342,0.674926892
Cep68,829.6491429,-0.08115623,0.096330003,-0.842481346,0.399518577,0.674523912
Dnm1l,6214.39405,-0.058690837,0.069651104,-0.842640443,0.399429565,0.674448089
Notch4,52.0408616,-0.289388033,0.343340458,-0.842860274,0.399306594,0.6743149
Dcaf11,1006.757109,-0.07670555,0.090967989,-0.843214748,0.399108351,0.674059419
Plk1,97.45958076,-0.200330249,0.237580608,-0.843209601,0.39911123,0.674059419
Tspan2,705.8819804,0.137183053,0.162613993,0.843611614,0.398886472,0.673828656
Cks1b,136.9962245,0.17900204,0.21215762,0.843721948,0.3988248,0.673822888
Supt20,703.7809943,-0.085581933,0.101403326,-0.843975598,0.398683042,0.673782712
Yars,2622.026236,0.081178675,0.096166671,0.844145635,0.39858803,0.673696589
Sumf1,429.7902037,0.106073875,0.125649611,0.844203773,0.398555546,0.673696589
Galnt11,1285.00265,0.081122013,0.096072553,0.844382816,0.398455522,0.673687136
Cmtm5,222.8934279,0.147929998,0.175207463,0.844313341,0.398494333,0.673687136
Sdr42e1,126.034073,0.215120495,0.2546866,0.84464787,0.398307473,0.673531071
Fadd,68.53900359,0.23566761,0.279016672,0.8446363,0.398313935,0.673531071
Brix1,677.1190491,0.087168411,0.103162946,0.844958529,0.398133994,0.673376591
S100a13,213.7358432,0.158283899,0.187327624,0.844957597,0.398134515,0.673376591
Synpo2,125.5208095,-0.182875006,0.216429667,-0.844962749,0.398131638,0.673376591
Naa30,973.5403753,-0.089306188,0.105658322,-0.845235725,0.39797924,0.673337373
Khnyn,335.0752838,0.149758103,0.177121492,0.845510623,0.397825804,0.673227766
2700033N17Rik,55.60059869,0.338877641,0.400822335,0.845455982,0.397856299,0.673227766
Gm44559,79.80523099,-0.267387633,0.316071315,-0.845972476,0.397568099,0.672939562
Tmem214,807.4607587,-0.08522635,0.100699443,-0.846343809,0.397360975,0.672663426
Slc9a9,393.0953886,-0.156503592,0.184858914,-0.846611013,0.397211974,0.672485632
Slc29a1,140.7239828,0.215957866,0.255060842,0.846691572,0.397167057,0.672485632
Kank2,109.3892027,-0.204268557,0.241271568,-0.846633355,0.397199516,0.672485632
Hps3,270.4613286,0.136260064,0.160889657,0.846916243,0.397041808,0.67242086
Kdm7a,1103.995057,-0.082171095,0.096935668,-0.847686887,0.396612371,0.671767969
Vash2,153.2242475,0.185907813,0.219259515,0.847889374,0.396499583,0.67165132
Ugp2,1225.460689,-0.092852134,0.109442044,-0.848413747,0.396207589,0.671406634
Dr1,1173.880068,0.082232671,0.096918885,0.848469014,0.396176822,0.671406634
Nudt18,520.5473429,0.104240759,0.122861254,0.848442904,0.396191357,0.671406634
2010204K13Rik,257.6350365,0.136772478,0.161134784,0.848807905,0.395988191,0.671406634
Serpinb8,180.8154359,-0.165926559,0.195536276,-0.848571748,0.396119633,0.671406634
Irgm1,93.75851623,-0.220102217,0.259436623,-0.848385299,0.396223427,0.671406634
Oga,4977.739088,-0.059964194,0.070594637,-0.849415727,0.395650005,0.67102978
Serp2,1716.308392,0.084471196,0.099378111,0.849998007,0.395326194,0.670554956
Rps6kb1,1303.378323,-0.081000437,0.095270281,-0.850217263,0.395204306,0.670496944
Sec14l2,464.9531925,0.117985238,0.13874937,0.85034792,0.395131682,0.670448109
Usb1,370.6731824,0.116118433,0.136542576,0.850419231,0.395092048,0.670448109
Leng9,148.7851999,0.165401783,0.194479949,0.850482445,0.395056916,0.670448109
Gm45441,54.47221348,0.276353416,0.324967721,0.850402665,0.395101255,0.670448109
Ankrd37,65.22367613,-0.255754528,0.300632971,-0.850720156,0.394924824,0.670394642
9930104L06Rik,257.1611024,0.137690391,0.161833769,0.85081372,0.394872839,0.670380809
Ttc12,62.71407894,0.2792868,0.32820048,0.85096402,0.39478934,0.670313464
Lysmd4,820.4750924,0.099519564,0.116884911,0.851432092,0.394529371,0.669946443
Ptpn21,147.337667,-0.183526221,0.215512051,-0.851582174,0.394446037,0.669934355
Ccdc120,173.1738326,0.164795812,0.193367267,0.852242546,0.394079487,0.669628622
Sorbs1,1917.050818,-0.101512427,0.119091523,-0.852390034,0.39399765,0.669599933
Knop1,1050.248918,0.079848764,0.093673702,0.852413882,0.393984418,0.669599933
Cyp4v3,123.0808183,-0.207275434,0.243164489,-0.85240832,0.393987504,0.669599933
Gstk1,111.3337161,0.213217245,0.250151668,0.852351881,0.394018819,0.669599933
Ptpn13,198.4981092,-0.151472716,0.177542357,-0.853163824,0.393568462,0.669132016
Psma3,3140.3334,0.068003678,0.079698753,0.853258987,0.393515698,0.669116697
Fzr1,1610.494501,0.079155659,0.092752713,0.853405319,0.393434573,0.669053144
Gm45902,206.9348125,0.156411185,0.183235202,0.853608822,0.393321769,0.668972975
Tmem59l,2434.100572,-0.074906226,0.087725329,-0.853872277,0.393175762,0.668836142
Bace1,1841.098043,-0.069393977,0.081254512,-0.854032298,0.393087094,0.668836142
Tcerg1,1682.451202,-0.069709219,0.081601403,-0.854264959,0.392958198,0.668836142
Ctif,1227.378717,-0.07945478,0.093046094,-0.853929232,0.393144201,0.668836142
Setdb1,974.9831697,-0.080058551,0.09375588,-0.853904317,0.393158007,0.668836142
Yrdc,295.6643863,0.12699986,0.148643621,0.854391597,0.39288805,0.668836142
Gins2,86.3868734,0.241537524,0.282838632,0.853976427,0.393118051,0.668836142
Creg2,1878.228821,-0.07400018,0.086582864,-0.854674654,0.392731286,0.668730779
Cryl1,205.4723295,0.146464209,0.171380224,0.854615579,0.392764,0.668730779
Asah2,109.4977138,0.194038422,0.227018434,0.854725399,0.392703186,0.668730779
Mrpl19,568.97421,0.10964002,0.128241651,0.854948603,0.392579602,0.668640144
Il17d,365.0738139,-0.12091817,0.141424317,-0.855002679,0.392549665,0.668640144
S100a11,154.039711,-0.170629981,0.199524269,-0.85518409,0.392449242,0.668567034
Avpi1,259.9623712,0.147789849,0.172723995,0.855641679,0.392196008,0.668284519
Hdac2,2855.867258,0.061298303,0.071620026,0.855882163,0.392062962,0.668148071
BC024978,194.8427827,-0.148125862,0.173071447,-0.855865389,0.392072241,0.668148071
Psmd4,1977.536043,0.071810434,0.083872802,0.8561826,0.391896785,0.668092063
Pex13,678.0447083,-0.104938287,0.122568296,-0.856161749,0.391908317,0.668092063
Slc4a1ap,1109.87821,0.080546437,0.094052778,0.856396154,0.391778691,0.668020017
Aldh3b1,55.16933328,-0.274965538,0.321020782,-0.85653501,0.391701916,0.667963582
Commd10,574.6133749,0.093561391,0.109182909,0.856923416,0.391487211,0.667671899
Klhdc8b,954.3737776,0.084578346,0.098619874,0.857619691,0.391102498,0.667164585
Yeats4,978.2837676,0.092259089,0.107551168,0.857815786,0.390994192,0.667054236
Pdia4,1135.629523,0.082968337,0.096658655,0.858364286,0.390691342,0.666728754
Neurog2,119.1571507,0.188004188,0.219037606,0.858319226,0.390716216,0.666728754
Scamp2,246.9687871,-0.142995821,0.166559416,-0.858527395,0.39060131,0.666681455
F8,71.70939337,-0.238711041,0.277926451,-0.858900043,0.390395666,0.666404835
Dlg3,4777.312852,-0.059207552,0.068913643,-0.85915574,0.390254599,0.666246089
Maz,3026.888121,-0.071637349,0.083375026,-0.859218308,0.390220085,0.666246089
Dcun1d1,1355.014242,-0.077241764,0.089905118,-0.859147573,0.390259103,0.666246089
Alg8,167.0906939,0.162469915,0.189077805,0.859275446,0.390188568,0.666246089
Lims1,1134.438852,-0.098269092,0.114331718,-0.859508569,0.390059994,0.666203651
Nipsnap2,1919.761498,0.067921502,0.079010301,0.859653747,0.389979938,0.666141316
Paxbp1,1153.5277,0.096311333,0.11202231,0.859751359,0.389926117,0.666141316
Clk2,652.0057523,0.104889215,0.122001589,0.859736465,0.389934329,0.666141316
Ints7,511.4710459,-0.102679808,0.119437585,-0.859694278,0.38995759,0.666141316
Ankrd13b,2123.572072,0.076338813,0.088679416,0.860840281,0.389326016,0.666014974
Ate1,2050.803646,-0.072983252,0.084768772,-0.860968614,0.389255329,0.666014974
Plpbp,1579.201628,-0.079428695,0.092254836,-0.860970529,0.389254275,0.666014974
Kdm4a,1507.842317,-0.084713758,0.098472471,-0.860278583,0.389635496,0.666014974
Trappc13,1316.878082,-0.077193574,0.089722978,-0.860354562,0.389593625,0.666014974
Rims3,1128.645584,-0.088428455,0.102690392,-0.861117125,0.389173538,0.666014974
Mpp5,998.9269921,-0.10058382,0.116841024,-0.860860483,0.389314888,0.666014974
Zfp385a,923.6502696,-0.091687409,0.106550024,-0.860510447,0.389507727,0.666014974
Pla2g15,820.6953876,0.099883205,0.116129231,0.860103897,0.389731773,0.666014974
Snx7,531.5147565,-0.134246313,0.155970302,-0.860717145,0.389393848,0.666014974
Optn,511.5042724,0.105898195,0.123086715,0.860354385,0.389593723,0.666014974
Ano3,405.6972244,0.126711213,0.147140451,0.861158248,0.389150892,0.666014974
Dolpp1,402.4694596,0.110629546,0.12844989,0.861266179,0.389091459,0.666014974
