"","G1","G2","G3","M1","M2","M3"
"ENSG00000264575.1",9.81927050385958,9.80966753535384,10.052831304334,9.640616314817,9.78491223784443,9.65448733508632
"ENSG00000263753.10",11.9649057473959,11.9071806787126,11.9729252359064,11.7948641045455,11.7701841304902,11.7993720546839
"ENSG00000198081.11",10.9734052014129,10.9610255293051,11.1108219242444,10.7377733981572,10.7690644014158,10.8278914381102
"ENSG00000082397.18",12.2868742599612,12.2801708934152,12.3243058938257,11.9892132378843,11.9911482145019,11.9599306327983
"ENSG00000206432.4",11.640755284216,11.7344971192828,11.6977193549341,11.6298153428261,11.6395968782769,11.7281967711203
"ENSG00000264449.6",10.6205572792996,10.3638093819304,10.6049345605391,10.2348541088932,10.3226704518947,10.3698576549061
"ENSG00000266846.2",9.10572845693934,9.1800270036532,9.27410535949677,9.08593607489385,9.19414697361328,9.15857891913772
"ENSG00000154655.16",9.47407087936167,9.65079285432456,9.63341661245588,9.4071646573402,9.33979826245842,9.55851259571402
"ENSG00000265487.1",8.97679876770095,9.01938142866811,8.80116640861529,9.00626628610397,8.89905726831065,8.95170285261962
"ENSG00000235552.6",10.8422434886925,10.952130665851,10.9439432509377,10.731246638809,10.8530949576633,10.7236108725482
"ENSG00000279479.1",8.94159409234104,8.87549917090085,8.73125801974466,8.95591439296176,8.73125801974466,8.93911782128009
"ENSG00000266441.1",8.88666397660156,8.85618751859927,8.88751683353104,8.83180859283178,8.84994342637888,8.80480317338833
"ENSG00000088756.13",11.7755498526317,11.6286419574354,11.7043142532087,11.3670413242707,11.4353964694495,11.6247130324259
"ENSG00000287834.1",8.95988071109133,8.90787989781349,8.83011374364749,8.90534633298097,8.89905726831065,8.73125801974466
"ENSG00000265933.5",8.858166886527,8.73125801974466,8.73125801974466,8.90534633298097,8.79979395092924,8.73125801974466
"ENSG00000101680.16",12.4168792256458,12.4092344639889,12.4637016781472,12.7987967037776,12.6929337607248,12.8886053311475
"ENSG00000265069.1",8.88666397660156,8.99104962295748,8.87103380228513,8.90534633298097,8.89905726831065,8.91130875469221
"ENSG00000264475.1",8.79472779557179,8.89250775879743,8.83011374364749,8.91927590813571,8.73125801974466,8.87830060051195
"ENSG00000173482.17",11.8298037122488,11.9773532421175,11.7200161193981,12.3053224469357,12.3131580400354,12.1700976588649
"ENSG00000264596.1",8.82101060187931,8.9220116310936,8.83011374364749,8.73125801974466,8.73125801974466,8.83525531765489
"ENSG00000199856.2",8.82101060187931,8.73125801974466,8.85231922630942,8.80236520558836,8.89905726831065,8.92571404433929
"ENSG00000286627.1",8.82101060187931,8.80340112062495,8.83011374364749,8.83180859283178,8.92497956524927,8.91130875469221
"ENSG00000286649.1",8.82101060187931,8.73125801974466,9.02736320966083,8.73125801974466,8.73125801974466,8.73125801974466
"ENSG00000273368.1",8.8411731764498,8.83327314694354,8.73125801974466,8.83180859283178,8.89905726831065,8.83525531765489
"ENSG00000265413.1",9.10572845693934,9.09816582317156,9.31635612719628,9.31792786181787,9.32844230142794,9.09803506035852
"ENSG00000206418.5",11.2472612774512,11.2128431195822,11.2760410030012,11.248563409579,11.3240424119691,11.3955135369803
"ENSG00000266708.1",8.97679876770095,8.94750737252873,8.91610985387175,8.93223731659909,9.06629235713579,8.97491641874276
"ENSG00000265962.2",9.24805487050956,9.18569751643135,9.45686303458463,9.17363212392027,9.1178347092431,9.15857891913772
"ENSG00000168502.18",12.5442227387089,12.5931404604129,12.5739282028779,13.0362757263883,12.9621060923143,12.8559817726182
"ENSG00000272788.1",9.00016973429405,8.99104962295748,9.19822255105355,9.12597389725899,9.04474156756417,9.04271230063263
"ENSG00000288939.1",9.02845588124266,8.87549917090085,8.97316797582427,8.90534633298097,8.92497956524927,8.92571404433929
"ENSG00000178127.13",9.80567387242175,9.7095482113571,9.62831977759226,9.54663687023517,9.61123638661494,9.64622808555791
"ENSG00000263847.1",9.29190080192257,9.27279833003354,9.43050281627549,9.26510883779154,9.14113243056384,9.16477131489986
"ENSG00000266053.3",9.5168541857769,9.56414468748061,9.54757287615116,9.54072920906659,9.53472962697472,9.49378289575564
"ENSG00000101745.17",13.1265328459313,12.9954605487106,13.3476462983456,12.7127565605143,12.6344599105594,12.9003627927595
"ENSG00000200883.1",8.87313502064816,8.73125801974466,8.80116640861529,8.85439436529068,8.82817335349128,8.73125801974466
"ENSG00000273284.1",9.57322557075199,9.48947338539278,9.61543288992199,9.41076204726511,9.18405595748846,9.47663522892537
"ENSG00000264964.2",9.7831366516012,9.70459954451939,9.89043772634048,9.6060147699315,9.58830514594814,9.51710527928843
"ENSG00000128791.12",13.8057523488102,13.6983536697023,13.7676450532759,13.3722513146098,13.422928151707,13.5401529769051
"ENSG00000287509.1",8.94159409234104,8.9220116310936,9.19304924544327,8.90534633298097,8.89905726831065,8.91130875469221
"ENSG00000273335.1",8.73125801974466,8.83327314694354,8.73125801974466,8.73125801974466,8.93671149141046,8.87830060051195
"ENSG00000017797.13",13.1844097904139,13.2899585568559,13.3808814707522,13.0334282212325,13.0411139196437,13.0773737934617
"ENSG00000266805.1",8.88666397660156,8.83327314694354,8.73125801974466,8.8734292524191,8.82817335349128,9.03396968670959
"ENSG00000154845.16",13.4801404341403,13.5256896801554,13.5308372018529,13.7828786350491,13.7132513306072,13.6645546641915
"ENSG00000266541.1",8.95988071109133,9.04513586071689,8.73125801974466,9.07152142153525,9.05926876381731,8.99608558223881
"ENSG00000263627.1",8.9106764883537,8.94750737252873,8.87103380228513,9.05645615978271,9.03721516901905,8.95170285261962
"ENSG00000212572.1",8.87313502064816,8.85618751859927,8.73125801974466,8.80236520558836,8.86829125276295,8.80480317338833
"ENSG00000168461.13",14.307647143572,14.3483312870167,14.3106546570003,14.4420482732848,14.4161466509701,14.3909818795133
"ENSG00000266891.1",8.8411731764498,8.94750737252873,8.85231922630942,8.90534633298097,8.88445145013071,8.80480317338833
"ENSG00000266127.1",8.8411731764498,8.83327314694354,8.80116640861529,8.95591439296176,8.95835283438092,8.91130875469221
"ENSG00000242651.3",8.79472779557179,8.80340112062495,8.96289172315181,8.89019423067534,8.91248492352036,8.87830060051195
"ENSG00000285653.1",8.9106764883537,9.0102611799631,8.87103380228513,9.06407555070618,9.1178347092431,8.96360222484652
"ENSG00000252680.1",8.87313502064816,8.73125801974466,8.73125801974466,8.89019423067534,8.73125801974466,8.80480317338833
"ENSG00000168454.13",9.23647175675713,9.0532566288331,9.08685629322072,9.14450832422604,8.79979395092924,9.09066313345867
"ENSG00000101558.14",13.8405831760553,13.873931221775,13.7383096920972,13.6517209802951,13.7228120297008,13.747508407893
"ENSG00000223138.1",8.73125801974466,8.80340112062495,8.73125801974466,8.96685586949389,8.82817335349128,8.73125801974466
"ENSG00000154856.13",10.4300957859121,10.4356120696141,10.3140163248752,10.4399074598837,10.6302343347418,10.5362734344811
"ENSG00000134265.13",11.5613375101317,11.4158456638222,11.7139307891483,11.3802941264502,11.514938588395,11.3753459715273
"ENSG00000154864.14",11.599666309759,11.7230216632711,11.5920087758348,11.9240056662181,11.9411227967822,12.0492992197903
"ENSG00000264843.1",8.94159409234104,8.87549917090085,9.05099508242643,8.95591439296176,8.94780470687902,8.95170285261962
"ENSG00000264714.1",8.9106764883537,8.94750737252873,8.83011374364749,8.98732830590075,9.10562881192967,8.73125801974466
"ENSG00000141404.17",10.7842654147941,10.6925666431799,10.8151393460553,10.7143081540091,10.697990806468,10.6827177532441
"ENSG00000286812.1",9.01467043932408,8.87549917090085,8.73125801974466,8.91927590813571,8.86829125276295,8.96360222484652
"ENSG00000255112.3",12.4303538116524,12.3712918746465,12.413079132616,12.0747461364472,12.2168578130242,12.1735811065042
"ENSG00000272703.1",8.82101060187931,8.89250775879743,8.83011374364749,8.80236520558836,8.86829125276295,8.80480317338833
"ENSG00000154889.17",10.5224500746173,10.4319393949687,10.5169641104296,10.3540490087217,10.2118136616283,10.246706899973
"ENSG00000273141.1",8.92154474099392,8.90787989781349,8.90241426422183,8.8734292524191,9.02949598460282,8.87830060051195
"ENSG00000141401.12",11.3198284677317,11.3156428044319,11.1774255101785,11.310899527832,11.3677411274843,11.2843460369829
"ENSG00000266955.1",8.73125801974466,8.73125801974466,8.92885366831937,8.73125801974466,8.79979395092924,8.80480317338833
"ENSG00000267480.1",9.12135408383084,9.0838442834529,9.09359514354554,9.1792231180547,9.16846838857434,9.17689043424643
"ENSG00000267533.1",8.93182171238278,9.00082858607006,8.87103380228513,8.90534633298097,8.86829125276295,8.91130875469221
"ENSG00000256616.3",9.07808852921532,8.87549917090085,8.87103380228513,8.93223731659909,8.89905726831065,8.96360222484652
"ENSG00000267076.1",8.82101060187931,8.90787989781349,8.97316797582427,8.73125801974466,8.94780470687902,8.73125801974466
"ENSG00000176194.18",8.73125801974466,8.99104962295748,8.73125801974466,8.94440725619653,8.73125801974466,8.73125801974466
"ENSG00000289550.1",9.00016973429405,9.03679584797171,8.92885366831937,8.91927590813571,8.95835283438092,9.02496303278232
"ENSG00000280302.1",9.01467043932408,9.0838442834529,8.96289172315181,8.97730716381228,9.09937062012838,9.11929382723609
"ENSG00000176014.13",13.6619291636369,13.8504334132338,13.6067622869011,14.0109548693504,14.0578119224481,13.8207708444769
"ENSG00000141385.12",11.9122858905375,11.9043483573693,11.8680493516629,11.8778592970026,11.929681038163,12.0568754344249
"ENSG00000141391.14",9.92600949169704,9.84212855893399,9.78619712536912,9.83941942214955,9.83266489874311,9.79079076035177
"ENSG00000267108.1",9.0075164049447,8.94750737252873,8.99249978780952,8.93223731659909,8.95835283438092,9.0060529966459
"ENSG00000267199.1",9.21243505622245,9.15656506227028,9.17172799828839,9.15049968936349,9.17892231195929,9.26370581248786
"ENSG00000134278.16",12.1798288054245,12.0914532367018,12.2092317168645,11.8008065938681,11.7673660838125,12.0049298802207
"ENSG00000267515.1",8.94159409234104,8.93516103047113,8.92885366831937,8.96685586949389,8.86829125276295,8.97491641874276
"ENSG00000128789.22",12.1035168085295,12.0036427784699,11.9477056810132,11.7604149828759,11.7794037104587,11.8774433805424
"ENSG00000101624.11",10.4702823984426,10.389503101176,10.4233020814037,10.2544488867533,10.2856509186848,10.4249514428491
"ENSG00000267249.1",9.19140926465295,9.21301759136343,9.26073991201217,9.29217139354841,9.16846838857434,9.15857891913772
"ENSG00000175354.20",11.324595041101,11.280540196378,11.3635055839896,11.2822464330251,11.4199573831556,11.2737760997462
"ENSG00000267570.1",8.73125801974466,8.83327314694354,8.73125801974466,8.73125801974466,8.89905726831065,8.87830060051195
"ENSG00000085415.16",11.7495408727477,11.7294595183667,11.7500516988684,11.8730396225369,11.7405132773652,11.8356390348172
"ENSG00000266969.1",8.97679876770095,8.94750737252873,8.99249978780952,8.97730716381228,8.79979395092924,8.93911782128009
"ENSG00000101639.19",12.2856775535756,12.201640336014,12.2674917292396,12.4636622249267,12.2944128008486,12.5206934039292
"ENSG00000168675.19",10.5145005124479,10.7083402227086,10.5858079632172,10.4256236809726,10.4771954045955,10.6044809320272
"ENSG00000286926.1",8.73125801974466,8.73125801974466,8.73125801974466,8.93223731659909,8.99634841772717,8.73125801974466
"ENSG00000267529.3",8.88666397660156,8.87549917090085,8.73125801974466,8.95591439296176,9.09937062012838,8.98572350661767
"ENSG00000267136.1",9.02164607690263,8.95918120148108,8.94081942140836,8.8734292524191,8.89905726831065,8.99608558223881
"ENSG00000267503.1",8.858166886527,8.73125801974466,8.73125801974466,8.80236520558836,8.93671149141046,8.83525531765489
"ENSG00000177150.13",10.8872226986893,10.7926823909044,10.9854465139951,10.7635515773021,10.7774673444273,10.7175603655614
"ENSG00000101654.18",12.6882958973015,12.5913938909754,12.6863827506451,12.5116503863632,12.4760113111973,12.5551702734305
"ENSG00000288839.1",9.19140926465295,9.15048822520406,9.14928549645203,9.24140909051496,9.16846838857434,9.15857891913772
"ENSG00000270469.1",8.95092923581351,8.85618751859927,8.92885366831937,8.94440725619653,8.89905726831065,8.91130875469221
"ENSG00000175322.12",11.203241311651,11.1203013290752,11.1927791887554,11.3917150877465,11.299398669708,11.4255168803441
"ENSG00000267150.1",8.94159409234104,8.87549917090085,9.10020840219648,9.07152142153525,9.17892231195929,9.04271230063263
"ENSG00000283294.2",8.8411731764498,8.83327314694354,8.73125801974466,8.97730716381228,9.00501662132797,8.73125801974466
"ENSG00000286593.1",8.87313502064816,8.9220116310936,8.73125801974466,8.83180859283178,8.73125801974466,8.73125801974466
"ENSG00000180777.15",8.89910213072669,8.83327314694354,8.73125801974466,8.95591439296176,8.86829125276295,9.0060529966459
"ENSG00000264301.1",8.73125801974466,8.73125801974466,8.73125801974466,8.73125801974466,8.94780470687902,8.73125801974466
"ENSG00000279042.1",8.87313502064816,8.80340112062495,8.83011374364749,8.85439436529068,8.73125801974466,8.87830060051195
"ENSG00000067900.9",13.0128069927818,12.9630885485124,13.2384461669923,12.9563979389595,12.9215346382605,13.0429561662953
"ENSG00000263748.1",8.73125801974466,8.73125801974466,8.97316797582427,8.73125801974466,8.73125801974466,8.87830060051195
"ENSG00000265984.1",9.48947191663103,9.44194012856036,9.62831977759226,9.1622257280982,9.16846838857434,9.30659577243264
"ENSG00000141449.16",13.1033348346463,13.0550252656899,13.2415776991313,13.069838669463,13.0275521209212,13.2494377959868
"ENSG00000265948.1",8.79472779557179,8.83327314694354,8.88751683353104,8.80236520558836,8.88445145013071,8.73125801974466
"ENSG00000265751.1",8.99261418109127,9.09816582317156,8.99249978780952,9.06407555070618,8.84994342637888,9.05948919053954
"ENSG00000221139.1",8.87313502064816,8.83327314694354,8.95213360587733,8.85439436529068,8.73125801974466,8.73125801974466
"ENSG00000141446.11",12.0098271479295,11.9276459757565,12.1574089313829,11.5651449534707,11.659328090068,11.6677301949799
"ENSG00000167088.11",13.167703914729,13.2067626843228,12.86785913048,13.508300841467,13.5021078461736,13.4083811418937
"ENSG00000158201.10",11.0249111929127,11.1749388192536,11.0951813854294,11.0191646251873,10.8920009918058,10.9849724847711
"ENSG00000264188.1",8.95092923581351,8.94750737252873,9.00164264419972,8.94440725619653,8.94780470687902,8.93911782128009
"ENSG00000265656.1",9.12135408383084,9.09107778460576,9.14347840017212,9.07152142153525,9.05926876381731,9.04271230063263
"ENSG00000221493.1",8.87313502064816,8.93516103047113,9.00164264419972,8.98732830590075,8.92497956524927,8.80480317338833
"ENSG00000101752.13",14.3617762665849,14.2874902727843,14.383838959579,14.1734562253468,14.1005336018426,14.2997745896932
"ENSG00000242971.3",8.858166886527,8.87549917090085,8.91610985387175,8.91927590813571,8.92497956524927,8.89563885696679
"ENSG00000199977.1",8.93182171238278,8.83327314694354,8.90241426422183,8.8734292524191,8.95835283438092,8.85861439954231
"ENSG00000265142.9",9.26309049666749,9.24381654541074,9.38882537590514,9.26045747726376,9.33225283587526,9.28796152424386
"ENSG00000243303.1",8.87313502064816,8.73125801974466,8.94081942140836,8.96685586949389,8.79979395092924,8.96360222484652
"ENSG00000264149.1",8.73125801974466,8.83327314694354,8.83011374364749,8.90534633298097,8.86829125276295,8.83525531765489
"ENSG00000265943.1",8.87313502064816,8.94750737252873,8.90241426422183,9.07152142153525,8.91248492352036,9.0060529966459
"ENSG00000266850.1",8.73125801974466,8.83327314694354,8.90241426422183,8.83180859283178,8.88445145013071,8.87830060051195
"ENSG00000101773.19",11.164181538483,10.9897233793532,10.996542653601,11.4468913300432,11.3890783775884,11.4237350316887
"ENSG00000273232.1",8.858166886527,8.73125801974466,8.73125801974466,8.8734292524191,8.73125801974466,8.83525531765489
"ENSG00000265939.1",9.09492988960755,8.90787989781349,8.97316797582427,8.99696797293713,8.95835283438092,8.92571404433929
"ENSG00000242182.3",8.82101060187931,8.80340112062495,8.73125801974466,8.73125801974466,8.94780470687902,8.80480317338833
"ENSG00000134508.13",10.1903475942975,10.2434614667376,10.2184708693128,10.4292106892762,10.3080052992288,10.300700534591
"ENSG00000134490.14",10.2384590528886,10.3533721505143,10.2322335329694,10.1724284015632,10.1929094933853,10.2437138252476
"ENSG00000101782.15",11.9786518908614,11.844358605544,11.8773844683757,11.9791745420325,12.0031267104409,12.0707853335229
"ENSG00000199357.1",8.73125801974466,8.73125801974466,8.90241426422183,8.80236520558836,8.73125801974466,8.85861439954231
"ENSG00000141452.11",10.5268442183167,10.472917929104,10.4732695273374,10.4232263279825,10.452433967966,10.3522686668528
"ENSG00000141458.13",11.4994784421291,11.6122712592369,11.6839903711267,11.6264603570286,11.6519068837035,11.6717113199088
"ENSG00000154065.17",9.02845588124266,9.00082858607006,9.11308413355567,8.93223731659909,8.89905726831065,9.0060529966459
"ENSG00000053747.17",8.9106764883537,8.87549917090085,9.04331971100572,9.25102429431082,9.14113243056384,9.0831335483432
"ENSG00000168234.13",10.0885824907148,10.0603068307541,10.1350878086326,10.161923853413,10.2118136616283,10.2361961569577
"ENSG00000264745.1",8.88666397660156,8.73125801974466,8.90241426422183,8.91927590813571,8.987383618888,8.85861439954231
"ENSG00000265204.1",8.8411731764498,8.83327314694354,8.97316797582427,8.85439436529068,8.79979395092924,8.92571404433929
"ENSG00000264924.1",9.01467043932408,8.9220116310936,9.05099508242643,8.90534633298097,8.96842861650709,8.85861439954231
"ENSG00000279332.1",8.89910213072669,8.89250775879743,8.95213360587733,8.95591439296176,8.84994342637888,9.01566725098174
"ENSG00000154040.21",9.67090671833628,9.6560710524652,9.65596099292384,9.88984405620341,9.82683001994143,9.90498047707003
"ENSG00000265750.1",8.9106764883537,9.03679584797171,9.11308413355567,9.08593607489385,8.96842861650709,8.87830060051195
"ENSG00000141447.19",12.2242699853562,12.1440324870786,12.3403300079728,12.0920759533051,12.0967425501701,12.093055232672
"ENSG00000199874.1",8.858166886527,8.83327314694354,8.73125801974466,8.83180859283178,8.82817335349128,8.83525531765489
"ENSG00000273524.1",8.8411731764498,8.89250775879743,8.73125801974466,8.98732830590075,8.89905726831065,8.93911782128009
"ENSG00000264365.1",8.99261418109127,9.02821811541433,9.00164264419972,9.03242366425701,8.84994342637888,8.92571404433929
"ENSG00000273321.1",8.99261418109127,9.04513586071689,8.98302137928092,8.95591439296176,8.94780470687902,9.0060529966459
"ENSG00000154059.11",11.9379234196591,11.9607186835502,12.0397825660086,12.0667025905946,12.0595781471916,12.0290236667271
"ENSG00000265094.1",8.79472779557179,8.87549917090085,8.96289172315181,8.91927590813571,8.73125801974466,8.89563885696679
"ENSG00000134489.7",8.73125801974466,8.93516103047113,8.73125801974466,8.73125801974466,8.92497956524927,8.91130875469221
"ENSG00000265485.8",8.858166886527,8.83327314694354,8.73125801974466,8.90534633298097,8.73125801974466,8.73125801974466
"ENSG00000266573.6",9.00016973429405,9.00082858607006,8.90241426422183,9.21650313339081,9.15228593558521,9.13942181634498
"ENSG00000264345.2",9.19569326322038,9.28669749944036,9.14347840017212,9.54957305266872,9.40031056518609,9.39547682619817
"ENSG00000265552.1",8.88666397660156,8.80340112062495,8.73125801974466,8.85439436529068,8.84994342637888,8.91130875469221
"ENSG00000198795.11",13.1973828145006,13.0926424699648,13.1638416431495,12.8472737861881,12.8969932089301,13.0712614788516
"ENSG00000285595.1",8.92154474099392,8.83327314694354,8.99249978780952,8.83180859283178,8.96842861650709,9.02496303278232
"ENSG00000279439.1",8.73125801974466,8.98088358313913,8.73125801974466,8.93223731659909,8.82817335349128,8.91130875469221
"ENSG00000264434.2",8.858166886527,8.73125801974466,8.73125801974466,8.85439436529068,8.82817335349128,8.80480317338833
"ENSG00000141380.14",13.0375019813563,13.1566535511306,13.123660578202,13.2373564359727,13.2434494007794,13.2186122923416
"ENSG00000188985.6",8.9106764883537,8.93516103047113,8.88751683353104,8.73125801974466,8.89905726831065,8.73125801974466
"ENSG00000141384.13",9.64242420257441,9.61006196414129,9.41000731187333,9.50735022361209,9.44289975445497,9.50720389776076
"ENSG00000134504.14",12.024872657033,12.0602483402909,11.9073027219313,12.213176135826,12.2604337458801,12.2932917271923
"ENSG00000277534.1",9.47924291691362,9.5215296834513,9.65100509991688,9.7247356231777,9.72359582862258,9.71265644205639
"ENSG00000275805.1",9.00016973429405,9.01938142866811,8.88751683353104,9.13842637397542,9.01341556901797,9.18282429307226
"ENSG00000276221.1",8.8411731764498,8.89250775879743,8.73125801974466,8.94440725619653,8.73125801974466,8.73125801974466
"ENSG00000263846.1",9.04162139707638,8.99104962295748,9.11308413355567,8.98732830590075,8.73125801974466,8.95170285261962
"ENSG00000260372.7",9.70422367109849,9.70211435081515,9.56163899529174,9.78390779492793,9.71699961332166,9.72028630689715
"ENSG00000263677.2",9.19569326322038,9.14431945798442,9.13758604088831,9.31371834161462,9.2184305262126,9.3019971465726
"ENSG00000265369.3",8.97679876770095,8.85618751859927,9.06580957437885,9.15049968936349,9.08651639306843,8.93911782128009
"ENSG00000263382.2",8.858166886527,8.73125801974466,8.96289172315181,8.8734292524191,8.84994342637888,8.73125801974466
"ENSG00000171885.18",10.7069537023342,10.5913806614128,10.5180365878196,10.6738817799874,10.5900804380462,10.7729449593288
"ENSG00000154080.14",9.36716278172305,9.62387155941983,9.5996848871725,9.56980846513002,9.60112816231804,9.69196913897881
"ENSG00000265374.1",8.8411731764498,8.9220116310936,8.91610985387175,8.85439436529068,8.73125801974466,8.73125801974466
"ENSG00000264151.6",8.8411731764498,8.73125801974466,8.95213360587733,8.80236520558836,8.89905726831065,8.73125801974466
"ENSG00000227279.2",9.34209703900453,9.17428156062489,9.28713491045728,9.26971821941362,9.29698223330667,9.28319967488844
"ENSG00000170558.10",15.1746830793531,15.2284756511459,15.1707744342407,15.1784099782145,15.1577322359898,15.2984588160326
"ENSG00000274578.1",8.97679876770095,8.94750737252873,8.73125801974466,9.12597389725899,9.01341556901797,8.98572350661767
"ENSG00000134762.17",9.03511100388164,9.16255385739301,9.12553017866195,9.56120305870916,9.30501766235746,9.3019971465726
"ENSG00000134755.18",11.3116868955199,11.2208290219939,11.1644959047566,11.069160086136,11.1176242507153,11.1582361744548
"ENSG00000265888.4",8.82101060187931,8.90787989781349,8.73125801974466,8.91927590813571,8.79979395092924,8.73125801974466
"ENSG00000046604.14",10.8872226986893,10.8045500766078,10.8125979697756,11.1469509816373,11.0868893356833,11.1275521923292
"ENSG00000264859.6",8.82101060187931,8.83327314694354,8.87103380228513,8.85439436529068,8.86829125276295,8.80480317338833
"ENSG00000118271.12",8.73125801974466,8.73125801974466,8.88751683353104,8.80236520558836,8.73125801974466,8.91130875469221
"ENSG00000118276.12",11.2120571633775,11.206152007694,11.3584464528495,11.6298153428261,11.5250464884406,11.6055644484225
"ENSG00000259985.1",9.41152446458615,9.54920628374501,9.53033195239207,9.63276386682881,9.65519323385356,9.67344041054551
"ENSG00000265158.2",8.73125801974466,8.73125801974466,8.95213360587733,8.73125801974466,8.73125801974466,8.73125801974466
"ENSG00000153339.15",11.9057246251501,11.9478182208768,12.0497667945109,11.9367524683062,11.8047435160935,11.9680003423429
"ENSG00000263924.1",8.95988071109133,8.90787989781349,8.98302137928092,8.94440725619653,9.01341556901797,8.98572350661767
"ENSG00000276282.1",8.88666397660156,8.90787989781349,8.73125801974466,8.93223731659909,8.89905726831065,8.93911782128009
"ENSG00000263823.2",9.23647175675713,9.27747256187502,9.17172799828839,9.20616075820801,9.22313824073274,9.13282743139589
"ENSG00000280380.1",8.73125801974466,8.73125801974466,8.95213360587733,8.73125801974466,8.73125801974466,8.73125801974466
"ENSG00000101695.9",9.40290259818529,9.50888069471289,9.45686303458463,9.47557932836672,9.54026414387503,9.47663522892537
"ENSG00000265008.1",8.95092923581351,8.94750737252873,8.73125801974466,8.97730716381228,8.82817335349128,8.93911782128009
"ENSG00000134758.14",11.9231538464818,11.7812499201852,11.6570280847601,11.8690105692073,11.8822186763721,11.9716167038607
"ENSG00000263393.1",8.96849195474255,9.03679584797171,9.17715699552827,9.13224971448899,9.14674763963382,9.12612005577021
"ENSG00000141441.16",10.0014751167587,10.0256036870235,10.0924252852352,10.2376743182736,10.1597301217746,10.11516739619
"ENSG00000141434.12",8.92154474099392,8.98088358313913,8.90241426422183,8.97730716381228,8.93671149141046,8.98572350661767
"ENSG00000215492.6",10.2781190033325,10.277556390686,10.4732695273374,10.0288587018375,10.0316826758826,10.036536608936
"ENSG00000285095.2",8.73125801974466,8.95918120148108,8.87103380228513,8.8734292524191,8.99634841772717,8.89563885696679
"ENSG00000260389.1",8.73125801974466,8.73125801974466,8.97316797582427,8.83180859283178,8.94780470687902,8.73125801974466
"ENSG00000197705.10",9.08940587844254,9.0102611799631,9.05848760763477,9.61682332504733,9.44289975445497,9.40329182022266
"ENSG00000228835.1",8.8411731764498,8.73125801974466,8.73125801974466,8.98732830590075,8.99634841772717,8.97491641874276
"ENSG00000166960.17",8.97679876770095,9.12521804563148,9.0799845679576,9.14450832422604,9.35093419864532,9.15857891913772
"ENSG00000267642.1",8.73125801974466,8.87549917090085,8.73125801974466,8.8734292524191,8.84994342637888,8.73125801974466
"ENSG00000141431.14",10.6278539221917,10.5707750070444,10.6471655892562,11.3554120046015,11.3005285532744,11.0946364323781
"ENSG00000101746.16",10.000075959495,9.96751908209676,9.76688791242736,10.059170125874,10.0458335401386,10.0616344939955
"ENSG00000280406.1",8.73125801974466,8.85618751859927,8.73125801974466,8.73125801974466,8.94780470687902,8.91130875469221
"ENSG00000278052.1",8.79472779557179,8.80340112062495,8.87103380228513,8.8734292524191,8.73125801974466,8.73125801974466
"ENSG00000134769.23",11.1555853189495,11.2875071034707,11.1677399534327,11.5596172914387,11.3827119948366,11.394299663252
"ENSG00000166974.13",12.132617434067,12.1711181250856,12.0185482013635,12.0010192334081,12.0706678796579,12.0677893558859
"ENSG00000274400.1",8.9106764883537,8.73125801974466,8.98302137928092,8.85439436529068,8.73125801974466,8.83525531765489
"ENSG00000186812.13",12.3785927842325,12.2525746580598,12.4466805053907,12.0533122228497,12.11763913694,12.1546680208475
"ENSG00000186814.15",11.490230459378,11.3938132418566,11.3522375723877,11.4047327534563,11.2463831846377,11.3604900243417
"ENSG00000279989.1",9.54322752551637,9.38302464120951,9.45686303458463,9.42845048170166,9.37964008736331,9.37549544801542
"ENSG00000274184.1",9.24422410023134,9.2182913402682,9.21834783566565,9.07880492773655,9.05208875068569,9.11234235588735
"ENSG00000268573.1",9.34209703900453,9.30468095388953,9.2376450749506,9.08593607489385,9.22313824073274,9.21135966221928
"ENSG00000257267.5",12.3155317069621,12.3214916083011,12.3038035183317,12.1478047306434,12.1694801045336,12.2008037360207
"ENSG00000274918.1",9.01467043932408,8.97028107825876,9.06580957437885,9.16796729846093,9.07990789782668,9.05948919053954
"ENSG00000172466.16",14.1203879071004,14.0350821004783,14.072713682049,13.7742840207771,13.7512194961194,13.9078153701091
"ENSG00000186496.12",9.65066413836312,9.69461464552068,9.70161413599652,9.55541075490565,9.52915280268217,9.46965468619665
"ENSG00000267583.5",8.8411731764498,8.85618751859927,8.73125801974466,8.90534633298097,8.73125801974466,8.73125801974466
"ENSG00000153391.16",10.4554860715594,10.4669786547252,10.4198179292846,10.291308070477,10.4282610859712,10.3685139978862
"ENSG00000279074.1",8.79472779557179,8.73125801974466,8.73125801974466,8.89019423067534,8.88445145013071,8.80480317338833
"ENSG00000141429.14",13.1281281437432,13.0072741438601,13.0518799237556,12.9588394777941,12.9193860338928,13.0854832775804
"ENSG00000266965.1",8.87313502064816,8.73125801974466,9.04331971100572,8.90534633298097,8.82817335349128,8.87830060051195
"ENSG00000267397.1",9.0075164049447,9.01938142866811,8.94081942140836,8.8734292524191,9.03721516901905,9.05948919053954
"ENSG00000278986.1",8.94159409234104,8.97028107825876,8.92885366831937,9.04064523744026,9.01341556901797,8.97491641874276
"ENSG00000141428.17",11.1980285371904,11.1316915254714,11.047130391663,10.855010142211,10.898882383528,10.918340633172
"ENSG00000141425.18",13.3106751327313,13.2296580029071,13.2134490087021,13.1899027982688,13.1340096270095,13.2857042642221
